payer_id,payer_name,payer_country,payer_service,payer_currency,transaction_type,min_amount,max_amount,precision,increment,required_sender,required_beneficiary,credit_party_identifiers_accepted,credit_party_information,credit_party_verification,credit_party_information_credit_party_identifiers_accepted,credit_party_verification_credit_party_identifiers_accepted,credit_party_verification_required_receiving_entity_fields,required_documents
1507,Bank of India,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1504,Central Bank of  Kenya,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1500,Citibank N A,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1496,Consolidated Bank of Kenya Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1503,Co-operative Bank of Kenya Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1495,Credit Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1485,Development Bank of Kenya Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1482,Diamond Trust Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
2842,DIB Bank Kenya Limited,Kenya,BankAccount,KES,C2C,0,,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1689,Dubai Bank Kenya Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1514,ECO Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1480,Equity Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1479,Family Bank Ltd,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1477,First Community Bank,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1515,Giro Commercial Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1510,Guaranty Trust Bank ( Kenya) Ltd.,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1487,Guardian Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1478,Gulf African Bank Ltd,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,[],[],[],
1499,Habib Bank A G  Zurich,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1505,Habib Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1483,Housing Finance Bank,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1486,I&M Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1490,Imperial Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1511,Jamii Bora Bank,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1247,Kenya Commercial Bank Limited,Kenya,BankAccount,KES,C2C,10,1043300,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1475,KENYA WOMEN MICROFINANCE BANK LT,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1498,Middle East Bank Kenya Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1501,M-Oriental Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1502,National Bank of Kenya Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1249,NCBA Bank Kenya,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1489,NIC Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1512,Paramount Universal Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1248,Prime Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
2826,SBM Bank Ltd.,Kenya,BankAccount,KES,C2C,0,,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1481,Sidian Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1513,Spire Bank Ltd,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1492,Stanbic Bank Kenya Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1509,Standard Chartered Bank Kenya Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1494,Trans-National Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1476,UBA Kenya Bank Ltd,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1488,Victoria Commercial Bank Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1466,Airtel Money,Kenya,MobileWallet,KES,C2C,10,250000,0,1,"[[""lastname""]]","[[""lastname""]]","[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
369,M-Pesa,Kenya,MobileWallet,KES,C2C,10,250000,0,1,"[[""lastname"", ""firstname""]]","[[""lastname""]]","[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
405,Airtel Money,Malawi,MobileWallet,MWK,C2C,0,750000,0,1,"[[""lastname""]]","[[""lastname""]]","[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
1447,Major Banks Mali,Mali,BankAccount,XOF,C2C,0,1000000,0,1,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""iban""]]",1,1,,,,
1447,Major Banks Mali,Mali,BankAccount,XOF,B2B,0,1000000,0,1,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name"", ""country_iso_code""]]","[[""iban""]]",1,1,,,,"[[""invoice""]]"
1448,Major Banks Niger,Niger,BankAccount,XOF,C2C,0,1000000,0,1,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""iban""]]",1,1,,,,
1448,Major Banks Niger,Niger,BankAccount,XOF,B2B,0,1000000,0,1,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name"", ""country_iso_code""]]","[[""iban""]]",1,1,,,,"[[""invoice""]]"
3463,Nigeria Universal CashPick-up,Nigeria,CashPickup,USD,C2C,10,10000,0,1,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""msisdn""]]",1,1,,,,
80,Paga Wallet,Nigeria,MobileWallet,NGN,C2C,0,,2,0.01,,"[[""lastname"", ""firstname""]]","[[""msisdn""]]",1,1,,,,
34,VCash,Nigeria,MobileWallet,NGN,C2C,0,,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""msisdn""]]",1,1,,,,
2909,Airtel Money,Rwanda,MobileWallet,RWF,C2C,0,,0,1,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""msisdn""]]",1,1,"[[""msisdn""]]",,,
2286,MTN Mobile Money,Rwanda,MobileWallet,RWF,C2C,0,,0,1,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
4001,ALAWWAL INVEST,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3976,AL INMA BANK,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3977,AL RAJHI BANK,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3978,ARAB NATIONAL BANK,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3979,ARAB PETROLEM INVESTMENTS CORPORATION,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3980,BANK AL BILAD,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3981,BANK AL-JAZIRA,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3982,BANKMUSCAT,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3983,BANQUE SAUDI FRANSI,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3984,BNP PARIBAS SAUDI ARABIA,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
4651,"CREDIT SUISSE AG, RIYADH BRANCH",Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
4652,CREDIT SUISSE SAUDI ARABIA,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3985,"DEUTSCHE BANK AG, RIYADH BRANCH",Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
4653,EMIRATES NBD PJSC,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
4654,FIRST ABU DHABI BANK,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3987,"GULF INTERNATIONAL BANK B.S.C., RIYADH",Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
4655,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA RIYADH BRANCH, SA",Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3988,ISLAMIC DEVELOPMENT BANK,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
4656,"JPMORGAN CHASE BANK, N.A. RIYADH",Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
4657,MORGAN STANLEY SAUDI ARABIA,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
4658,"MUFG BANK, LTD. RIYADH BRANCH",Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3989,NATIONAL BANK OF BAHRAIN,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3990,NATIONAL BANK OF KUWAIT,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
4659,NATIONAL BANK OF PAKISTAN,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3991,"NATIONAL COMMERCIAL BANK, THE",Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3992,NCB CAPITAL COMPANY,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
4660,QATAR NATIONAL BANK,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3993,RIYAD BANK,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3994,SAAD TRADING CONTRACTING AND FINANCIAL SERVICES CO.,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3995,SAMBA FINANCIAL GROUP,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3996,SAUDI ARABIAN MONETARY AGENCY,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3997,SAUDI ARAMCO,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3998,"SAUDI BRITISH BANK, THE",Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
3999,SAUDI HOLLANDI BANK,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
4002,SHUAA CAPITAL SAUDI ARABIA,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
4661,STANDARD CHARTERED BANK BRANCH,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
4662,T.C. ZIRAAT BANKASI A.S.,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
4003,THE SAUDI FUND FOR DEVELOPMENT,Saudi Arabia,BankAccount,SAR,C2C,0,,2,0.01,"[[""lastname"", ""firstname"", ""address"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""iban""]]",1,1,,,,
1449,Major Banks Senegal,Senegal,BankAccount,XOF,B2B,0,1000000,0,1,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name"", ""country_iso_code""]]","[[""iban""]]",1,1,,,,"[[""invoice""]]"
1449,Major Banks Senegal,Senegal,BankAccount,XOF,C2C,0,1000000,0,1,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""iban""]]",1,1,,,,
2016,eDahab,Somalia,MobileWallet,USD,C2C,0,,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname"", ""msisdn""]]","[[""msisdn""]]",1,1,,,,
3055,ABSA Bank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
3057,African Bank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
3512,Bank of China,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
3056,Bidvest Bank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
2283,Capitec Bank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
3513,China Construction Bank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
3060,Discovery Bank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
3514,Finbond Mutual Bank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
3054,First National Bank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
3052,Investec Bank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
3165,Merchantile Bank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
3051,Nedbank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
3059,Oldmutual Bank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
3516,Sasfin Bank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
3053,Standard Bank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
